epochs,encoder_depth,lr,batch_size,l2_penalization
100,3,1e-05,2,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.7977489596131673,0.545559826048298,0.563352108001709,0.5669883489608765,0.6340450644493103,0.6637886166572571
0.4729045644383093,0.4402191489934921,0.6668165922164917,0.7307786345481873,0.6980359554290771,0.7547122836112976
0.41053979334316715,0.4016230198709915,0.7177610397338867,0.7699466943740845,0.7382346987724304,0.7665754556655884
0.3821680543348161,0.3807842244342383,0.7427797913551331,0.7790039777755737,0.750761091709137,0.7760878801345825
0.36210499951050584,0.36647523199725485,0.7536050081253052,0.7870170474052429,0.761543333530426,0.7836189866065979
0.35162630326531524,0.35730736925163203,0.7613623142242432,0.7914010286331177,0.7727774977684021,0.7861529588699341
0.3417922176527449,0.34951592174669105,0.767499566078186,0.7947768568992615,0.7749143242835999,0.791729211807251
0.3338743968924594,0.34250588764229584,0.7728683948516846,0.7996602058410645,0.7784059047698975,0.7967525720596313
0.32844998867057273,0.3361655266231133,0.7763093709945679,0.802010178565979,0.7838824391365051,0.7990462779998779
0.32070288845652145,0.3319434743995468,0.7800832390785217,0.8066945672035217,0.7835206985473633,0.8035889267921448
0.31666819585622313,0.32715968071069157,0.7826079726219177,0.8088818192481995,0.7901214957237244,0.8038545846939087
0.311010411610124,0.32359258486475384,0.7859420776367188,0.8107957243919373,0.7910104393959045,0.8067951798439026
0.30791185767144363,0.3197708950481481,0.7884748578071594,0.8122925162315369,0.7894421219825745,0.8106274604797363
0.3039283561825597,0.3156826643066274,0.7902793884277344,0.81569904088974,0.7933461666107178,0.8117715120315552
0.29980595841117386,0.31233134112941724,0.79197758436203,0.8171295523643494,0.7967249751091003,0.8121883869171143
0.2970313483439111,0.30964323494117707,0.7947337627410889,0.8195092082023621,0.8006930947303772,0.8121054768562317
0.2942361315462416,0.307572527633359,0.7971608638763428,0.8201579451560974,0.799466609954834,0.8151280283927917
0.2915684696136482,0.30495176759238046,0.799136221408844,0.82197105884552,0.8028128743171692,0.8152487874031067
0.2897985406831405,0.302748304597723,0.7996166348457336,0.8228086233139038,0.8018425703048706,0.8162586092948914
0.287889236316596,0.30060365523159915,0.801313579082489,0.8234837651252747,0.8045728802680969,0.8173197507858276
0.28627248931736,0.2980135133645187,0.8033403158187866,0.8246456384658813,0.8070206642150879,0.8179603815078735
0.28060509221117963,0.29613098649618524,0.8024915456771851,0.8253946304321289,0.8058562874794006,0.8203615546226501
0.280315838673298,0.2944232539222058,0.8038747906684875,0.8268262147903442,0.8074426054954529,0.8201295733451843
0.27858524437940385,0.29164138475122553,0.8059613108634949,0.8283518552780151,0.8093330264091492,0.820586621761322
0.2773100014483209,0.2912252907279051,0.8063810467720032,0.8284611105918884,0.8097019791603088,0.8215078115463257
0.2757118174493235,0.2879313738732081,0.807680606842041,0.8276724219322205,0.8073675632476807,0.8243387937545776
0.27470693821382686,0.2853368010190833,0.8075956106185913,0.8304440379142761,0.8132817149162292,0.8217450976371765
0.2724940319502297,0.2833339008373312,0.809857964515686,0.8313891291618347,0.8101949691772461,0.8245124220848083
0.27123297375347427,0.2818417889583442,0.8099856972694397,0.8312872648239136,0.812482476234436,0.8249885439872742
0.26850026903194396,0.2804571077124112,0.8105340003967285,0.8330564498901367,0.8149459958076477,0.823401927947998
0.2667580736373178,0.27893449359625166,0.8113481402397156,0.8331232070922852,0.8140816688537598,0.8247647285461426
0.2658675610307399,0.2776025970751006,0.8118270635604858,0.8348264098167419,0.8159998655319214,0.8255053758621216
0.26494553065654564,0.27596729357416433,0.8130707740783691,0.8346508145332336,0.8173189163208008,0.824868381023407
0.26348860687372017,0.2749561052640072,0.8141661286354065,0.8348827958106995,0.8139610290527344,0.8279649615287781
0.262198613413872,0.27249440461552393,0.8141260147094727,0.8357102870941162,0.8154715299606323,0.8265177607536316
0.2613039228885628,0.27247570892278516,0.8148881196975708,0.8357501029968262,0.8171421885490417,0.8272783756256104
0.25971872919844485,0.2711714314064011,0.8156436085700989,0.8366939425468445,0.815859854221344,0.8281688690185547
0.25821373284613625,0.2696100705070421,0.8153269290924072,0.836502194404602,0.8158058524131775,0.8284379839897156
0.2577916699915775,0.2679160500928346,0.816060483455658,0.8382061719894409,0.8153844475746155,0.830176055431366
0.2550858562626996,0.26754851076596725,0.8174991607666016,0.8382013440132141,0.8132816553115845,0.8309597373008728
0.25488760483443507,0.2658859607634238,0.8171445727348328,0.8384351134300232,0.8154876828193665,0.8303704857826233
0.2543845362039271,0.26483093498326427,0.8176315426826477,0.8400731682777405,0.8145748376846313,0.8312644362449646
0.2529380111184733,0.26482172354331446,0.8177547454833984,0.8405628204345703,0.8178582191467285,0.8299488425254822
0.2529878898471581,0.26396298941431773,0.8195298314094543,0.840225100517273,0.8159129023551941,0.8309113383293152
0.25063199609116893,0.263077517453995,0.819887638092041,0.841211199760437,0.8176921606063843,0.8304992914199829
0.2500592292979185,0.2609069746168744,0.8199811577796936,0.8411324620246887,0.815748393535614,0.8325970768928528
0.2496427011862559,0.26013132205439937,0.8197100162506104,0.8412923216819763,0.8181294202804565,0.8322877883911133
0.24852886250549122,0.25988302057764184,0.820273756980896,0.8423860669136047,0.8197854161262512,0.8319341540336609
0.24798368796855016,0.25913891301671454,0.821310818195343,0.8425109386444092,0.8182980418205261,0.8326676487922668
0.24581413104308464,0.25717043894756997,0.8210370540618896,0.8419445157051086,0.8161671161651611,0.8345621228218079
0.24496643141856725,0.2578707100668301,0.8220489025115967,0.8434292674064636,0.8207643032073975,0.831703782081604
0.24484833571582684,0.256927309001589,0.8230292797088623,0.8442506194114685,0.8194097876548767,0.8340818285942078
0.24374739999453812,0.2571155558495472,0.8232508301734924,0.8445698618888855,0.8195998668670654,0.8336530327796936
0.24285223229723135,0.25528270385176355,0.8230380415916443,0.8447936177253723,0.8213332295417786,0.8334208130836487
0.2426538589130238,0.25464083144389504,0.8242256045341492,0.8451395630836487,0.818481981754303,0.8349096775054932
0.24204267936714619,0.2542284135448022,0.8238022327423096,0.846023678779602,0.8207166790962219,0.8346365690231323
0.24138275728509626,0.2541043097088631,0.8251080513000488,0.8455291986465454,0.8180459141731262,0.8360182642936707
0.2392953048228467,0.25311146618979463,0.8251635432243347,0.8464654684066772,0.8183183073997498,0.8362308144569397
0.23910567829085339,0.25294955540448427,0.8259144425392151,0.8469935655593872,0.8158198595046997,0.8375247716903687
