epochs,encoder_depth,lr,batch_size,l2_penalization
100,4,1e-05,2,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.6096340194410165,0.4994332122970635,0.5779181122779846,0.6352739930152893,0.6812188029289246,0.7162575125694275
0.46839334942433275,0.4425853247898565,0.6923494338989258,0.7315451502799988,0.7122883796691895,0.7388519048690796
0.4229502007037007,0.4075594240615905,0.7210879325866699,0.7507401704788208,0.7271139025688171,0.7535445690155029
0.38338553007478754,0.3906148925003871,0.7404724359512329,0.7676516771316528,0.7293832898139954,0.76368647813797
0.35111138614526405,0.3749149137399566,0.7547680735588074,0.7807045578956604,0.7362647652626038,0.7684592008590698
0.32716142890999494,0.3634361502727572,0.769986093044281,0.7939395308494568,0.7496907711029053,0.7687195539474487
0.29469151858584997,0.3756589855683941,0.7835771441459656,0.8086902499198914,0.7582645416259766,0.764674723148346
0.27683194953176943,0.3633618699780232,0.7937412261962891,0.8177987933158875,0.7591005563735962,0.7703939080238342
0.25825704684735395,0.36577458606219626,0.803895890712738,0.8258227705955505,0.7584744095802307,0.7691742181777954
0.2434001328792866,0.36982727588587244,0.8123278021812439,0.8323789834976196,0.755542516708374,0.7705910801887512
0.23082759642259665,0.37454557366354363,0.819500207901001,0.8406528234481812,0.7612645030021667,0.7722649574279785
0.22119527132894498,0.37834252737147706,0.8282964825630188,0.8461037278175354,0.7597181797027588,0.7731485962867737
0.20911697970481696,0.3709875099151067,0.8352676630020142,0.8511888980865479,0.7593140006065369,0.7785776853561401
0.19773565950241384,0.38244372366232354,0.839327335357666,0.8563017249107361,0.7703611850738525,0.7719184160232544
0.18716244174389063,0.395332751047968,0.8474182486534119,0.8639436960220337,0.7747786045074463,0.7725116610527039
0.18183713806752066,0.40405601440128724,0.8509852886199951,0.8658009767532349,0.7779445648193359,0.7688658833503723
