epochs,encoder_depth,lr,batch_size,l2_penalization
100,3,1e-05,2,0.001
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.4712142668797097,0.3440370372134364,0.6491445302963257,0.6908385753631592,0.7181852459907532,0.777691662311554
0.3185831799721438,0.3086190745751891,0.7517784833908081,0.7957266569137573,0.7396629452705383,0.7989169359207153
0.2947978184963251,0.30922543723136187,0.7696025967597961,0.8100342750549316,0.7674806118011475,0.7997802495956421
0.2804371608850674,0.2820094922984329,0.7812375426292419,0.8196732401847839,0.7840407490730286,0.8071305155754089
0.2688187003221413,0.2755051116303851,0.7882897257804871,0.8246675729751587,0.787544310092926,0.8137731552124023
0.2618327715178961,0.2649024223468991,0.7951533198356628,0.8284915685653687,0.7920469641685486,0.8161742687225342
0.25362088808185684,0.27490205857126665,0.8007650375366211,0.8340114951133728,0.8068604469299316,0.8135511875152588
0.2483975668884636,0.25759251937334837,0.8050200939178467,0.8365254998207092,0.8012528419494629,0.8251987099647522
0.24343772899784888,0.2642271785104337,0.8082675933837891,0.841288149356842,0.8017931580543518,0.8233603835105896
0.24108448922084147,0.25036890515346183,0.8111248016357422,0.8421028256416321,0.8097493648529053,0.8278687596321106
0.235045332510123,0.25160376559748937,0.8152031898498535,0.8469032645225525,0.7949541211128235,0.8310493230819702
0.2314997977555717,0.24093810480877031,0.8180641531944275,0.8489269018173218,0.812611997127533,0.8310421109199524
0.22750907450836738,0.23635259133233275,0.820945143699646,0.8524248600006104,0.8085963726043701,0.836830735206604
0.22296353567292962,0.2556485448698772,0.8228946924209595,0.8543151617050171,0.814562201499939,0.8290480375289917
0.21967817498900763,0.23757022413580367,0.8249624371528625,0.8569827079772949,0.8146830201148987,0.8389477133750916
0.21654770687413355,0.2345165199884731,0.8266686201095581,0.8582682609558105,0.818543553352356,0.8329838514328003
0.213886273322005,0.23114229402401382,0.8292166590690613,0.8601486086845398,0.7998725175857544,0.8470994830131531
0.211302145846476,0.2278187466177365,0.8297349214553833,0.8622453212738037,0.8130322694778442,0.8421900868415833
0.2082421458591159,0.23136264195717457,0.8324070572853088,0.8645197749137878,0.8163390755653381,0.8427776098251343
0.20568900337524443,0.2277339170104824,0.8345720767974854,0.8664723634719849,0.8152732253074646,0.8449342846870422
0.2030905994436616,0.2312286735783952,0.8361730575561523,0.8679641485214233,0.8188188076019287,0.8373241424560547
0.19986418423801336,0.22438996564273517,0.838580846786499,0.8692166209220886,0.8092933893203735,0.852587878704071
0.19867862591134158,0.2237014864189809,0.8376651406288147,0.8689137697219849,0.8066859245300293,0.8533020615577698
0.19835556531830476,0.22286734843833578,0.8402511477470398,0.8708789348602295,0.8371549844741821,0.8345875144004822
0.1932029892660959,0.22647944381525223,0.8429623246192932,0.8748213052749634,0.8066405057907104,0.8520370721817017
0.19337319922150217,0.22861598721485482,0.8443342447280884,0.8749120235443115,0.8160068988800049,0.8504989147186279
0.1901495496985469,0.22141975380751924,0.8447805047035217,0.8749439120292664,0.8274100422859192,0.8485977649688721
0.18900707807582756,0.2221931061519879,0.8472757339477539,0.8775114417076111,0.8224814534187317,0.8493208885192871
0.18633566652733996,0.22439096182481283,0.8488391637802124,0.8791399598121643,0.8356052041053772,0.8422427177429199
0.18556471729284713,0.22359693781052353,0.8499491214752197,0.8800739645957947,0.8250439763069153,0.8471941947937012
0.18292699060133888,0.22169144658093703,0.8507859110832214,0.8807427287101746,0.842655599117279,0.8370915055274963
0.1814257081151591,0.21866033280255376,0.852242648601532,0.8821501135826111,0.839270830154419,0.8412511944770813
0.1807499705887425,0.2195933663137516,0.8543804287910461,0.8832664489746094,0.823141872882843,0.8502968549728394
0.17739329351976843,0.2208779514734892,0.8546973466873169,0.8841744661331177,0.8283928036689758,0.8511961698532104
0.17462254088384932,0.22423383347955272,0.8571179509162903,0.8865469098091125,0.8162901997566223,0.8560536503791809
0.1741538774080597,0.2447984939855006,0.8575533032417297,0.8874724507331848,0.8335064649581909,0.8424780964851379
0.1712992490296338,0.22002664531626376,0.8585935235023499,0.887573778629303,0.8374318480491638,0.8462457060813904
0.17136507483924723,0.22214978286097498,0.8601050972938538,0.888440728187561,0.8309640884399414,0.8471114039421082
0.16808979064015864,0.2195619198367543,0.8618943691253662,0.8897386193275452,0.8405612707138062,0.8425310254096985
0.16689828855983987,0.22624001000561597,0.8634381294250488,0.8911159038543701,0.8184878826141357,0.8545939326286316
0.16506406919536543,0.22411175293058883,0.8640196919441223,0.8922029137611389,0.826139509677887,0.8532499074935913
0.16327072121769098,0.23409673907412476,0.8639893531799316,0.8913598656654358,0.833909809589386,0.8469792604446411
0.16018641469988015,0.23118406218580073,0.8679008483886719,0.8954775929450989,0.8314586281776428,0.8446915745735168
0.16005754198262706,0.22390712962078396,0.8682622313499451,0.8943352103233337,0.8197038769721985,0.8587211966514587
0.15816140456122713,0.22496365223034648,0.869289219379425,0.8971459865570068,0.8207581639289856,0.8564143180847168
0.15541109345696424,0.22460638268320407,0.8711974620819092,0.8983092904090881,0.8400990962982178,0.8460586071014404
0.15423727073656945,0.22615266676358362,0.8708230257034302,0.898457944393158,0.8400110006332397,0.8427279591560364
0.15392775865392197,0.23518954031331102,0.8726080060005188,0.8990320563316345,0.8229255676269531,0.8533760905265808
0.15185357607647135,0.2229950669489982,0.8727262616157532,0.8993113040924072,0.8409712910652161,0.843612015247345
0.1495142335685223,0.2227494063279462,0.8740785717964172,0.9012808799743652,0.8380432724952698,0.8441307544708252
0.14729279852757343,0.23266670232987963,0.876304030418396,0.9022224545478821,0.8258994221687317,0.8553071022033691
