epochs,encoder_depth,lr,batch_size,l2_penalization
30,3,0.001,8,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.4364789159479716,0.4188429287201922,0.6780958771705627,0.7260929346084595,0.7246586084365845,0.7297387719154358
0.3569608434294978,0.3998207193864903,0.7301648855209351,0.7645850777626038,0.7129392623901367,0.7526918053627014
0.34223834208562864,0.3996068506803311,0.7410705089569092,0.7729331851005554,0.749286413192749,0.7486597895622253
0.33241491109555493,0.39719448396017853,0.7521650195121765,0.7789129018783569,0.7552421689033508,0.744084358215332
0.32681123479038265,0.3675143692485044,0.7525315284729004,0.7817724347114563,0.7635872960090637,0.7597471475601196
0.3171689990141713,0.35920386813895805,0.7624422907829285,0.7888491153717041,0.7903177738189697,0.7472135424613953
0.3121120861553131,0.345635899250776,0.7709699869155884,0.7911663055419922,0.735878586769104,0.7773970365524292
0.3160319139137336,0.3554081838105766,0.7656140923500061,0.7929414510726929,0.7734752893447876,0.7594934701919556
0.30568882104352857,0.3560229539871216,0.7772864103317261,0.7977922558784485,0.7602637410163879,0.7577210068702698
0.30512036827016387,0.3435150715456882,0.7772263288497925,0.7992161512374878,0.759721040725708,0.7723647356033325
0.29542678383225246,0.3355383551351621,0.7856712937355042,0.8062463998794556,0.781936526298523,0.7588076591491699
0.2929327715690254,0.340030791998749,0.78752601146698,0.807536244392395,0.7542130947113037,0.771673321723938
0.28394621164135053,0.33930395554069065,0.7950342893600464,0.813998281955719,0.7731953859329224,0.7685573101043701
0.2809546892101883,0.34729126888051837,0.7940863966941833,0.8180917501449585,0.7718750238418579,0.7641716003417969
0.2728201782344081,0.36291796609129706,0.7993398308753967,0.8220506310462952,0.7518574595451355,0.7567140460014343
0.2653361536456761,0.3589334776493865,0.8033179640769958,0.8290449976921082,0.7590160965919495,0.7613714337348938
